objid,type
1237667255071408782,QSO
1237665097916744088,QSO
1237679476401504503,QSO
1237678597013307551,QSO
1237661873472930288,QSO
1237667429562974842,QSO
1237658917992792205,QSO
1237658423538221877,QSO
1237680483564978554,QSO
1237651539797606738,QSO
1237651737907101939,QSO
1237665533323969313,QSO
1237660958105207509,QSO
1237651251508937148,QSO
1237657606421807775,QSO
1237661949729440067,QSO
1237657118402347782,QSO
1237658311333904719,QSO
1237657628977791293,QSO
1237664853113963011,QSO
1237661383846396206,QSO
1237658203964375297,QSO
1237654604782305623,QSO
1237653651306578198,QSO
1237650371552673979,QSO
1237672765512942222,QSO
1237658201813221515,QSO
1237680100771496557,QSO
1237662263253533078,QSO
1237679543501455998,QSO
1237655693019382897,QSO
1237665550498070646,QSO
1237666309634851247,QSO
1237661967435366935,QSO
1237654652032909494,QSO
1237661417141764237,QSO
1237678663033815364,QSO
1237661384383856817,QSO
1237657069546177014,QSO
1237668271908913615,QSO
1237650371015737452,QSO
1237667324334768457,QSO
1237667914345807964,QSO
1237674469532827654,QSO
1237658203440939283,QSO
1237667781748851607,QSO
1237680097550794945,QSO
1237668298214080762,QSO
1237678920214381124,QSO
1237657608576565785,QSO
1237658298457063883,QSO
1237663783139148152,QSO
1237667734510043357,QSO
1237671140945756402,QSO
1237678790277202192,QSO
1237651192425284181,QSO
1237651249895965664,QSO
1237664871363444971,QSO
1237658206112383798,QSO
1237661355929174090,QSO
1237668610123891503,QSO
1237679255743430882,QSO
1237678905702941042,QSO
1237662300821389628,QSO
1237660615585497199,QSO
1237667735564648836,QSO
1237662498931474711,QSO
1237680307476693600,QSO
1237662641734026041,QSO
1237661852546891886,QSO
1237661382770098416,QSO
1237665016312561975,QSO
1237655108364599804,QSO
1237664289931919972,QSO
1237661357005078640,QSO
1237662701866188969,QSO
1237678596481024194,QSO
1237673704505672731,QSO
1237669766014828912,QSO
1237678663046004951,QSO
1237658611444613396,QSO
1237665352392966310,QSO
1237671934969578042,QSO
1237649964070862966,QSO
1237661950816158756,QSO
1237661210970554711,QSO
1237678617968705783,QSO
1237667431175684597,QSO
1237664852564639895,QSO
1237663543696556337,QSO
1237663784205681350,QSO
1237662526843060962,QSO
1237662503220347330,QSO
1237667113338012033,QSO
1237665097916744298,QSO
1237679254667722966,QSO
1237667781738889726,QSO
1237680251097186772,QSO
1237667253467218202,QSO
1237657628437184881,QSO
1237678790275105026,QSO
1237669517442023570,QSO
1237665026514551148,QSO
1237659329236566645,QSO
1237662300818243945,QSO
1237657629504373014,QSO
1237679168233799893,QSO
1237679078051807827,QSO
1237664834859761874,QSO
1237660635985346919,QSO
1237658206111727719,QSO
1237655465394503798,QSO
1237655348356907106,QSO
1237663917341082043,QSO
1237680092189361032,QSO
1237651753491104259,QSO
1237663915728110168,QSO
1237669682259951992,QSO
1237663542611935469,QSO
1237661872415965907,QSO
1237655107304947945,QSO
1237665128529986222,QSO
1237665441514062055,QSO
1237670014582784206,QSO
1237662661594775834,QSO
1237662498391785715,QSO
1237667551956828322,QSO
1237665127456505898,QSO
1237679504858611754,QSO
1237678597014421739,QSO
1237669763337224929,QSO
1237670015654887701,QSO
1237667447804920574,QSO
1237678617432555822,QSO
1237663784206664343,QSO
1237654383592866026,QSO
1237658192151118212,QSO
1237651191884677946,QSO
1237667259893613000,QSO
1237662504293171292,QSO
1237680099703128336,QSO
1237664880493134283,QSO
1237657191445299605,QSO
1237678617947603253,QSO
1237661874028282027,QSO
1237668297131098660,QSO
1237670957328695658,QSO
1237671767463100728,QSO
1237658205031235955,QSO
1237669680646193357,QSO
1237661852534702258,QSO
1237667209979625732,QSO
1237678879963874152,QSO
1237664668429648171,QSO
1237661850386497874,QSO
1237663916809781505,QSO
1237659327103107969,QSO
1237661126145999477,QSO
1237679253059994125,QSO
1237666090593485301,QSO
1237679542967796233,QSO
1237679476929331721,QSO
1237671767461396971,QSO
1237663530262200561,QSO
1237663233377108584,QSO
1237661150845468931,QSO
1237662301377397855,QSO
1237654953208119839,QSO
1237678437554192700,QSO
1237672838521159945,QSO
1237651213361152527,QSO
1237662684679439045,QSO
1237665550502723835,QSO
1237657606423970327,QSO
1237658303280840870,QSO
1237667209980805604,QSO
1237678776866767031,QSO
1237667429029380191,QSO
1237678920215233057,QSO
1237663784191722318,QSO
1237678776326881580,QSO
1237678790274056517,QSO
1237663238197608683,QSO
1237678832147169464,QSO
1237655463239352522,QSO
1237678579830096257,QSO
1237657628981133628,QSO
1237666089520398875,QSO
1237665128007729398,QSO
1237680298889708152,QSO
1237650794607477373,QSO
1237665024368312879,QSO
1237680073932669406,QSO
1237662195609239641,QSO
1237661387611767178,QSO
1237661382768329504,QSO
1237653589020967473,QSO
1237667288349278407,QSO
1237657630066475292,QSO
1237658608220504238,QSO
1237664673790885903,QSO
1237662269141287670,QSO
1237667212121342155,QSO
1237667537456398435,QSO
1237679254662742128,QSO
1237661355926290672,QSO
1237662306727690467,QSO
1237668349210984829,QSO
1237661418213146678,QSO
1237665330392465925,QSO
1237651755085988063,QSO
1237652948525711497,QSO
1237657594607239579,QSO
1237655107826811158,QSO
1237678597003935998,QSO
1237657630586176277,QSO
1237661968501440647,QSO
1237648721232199734,QSO
1237680500744324552,QSO
1237663915730534676,QSO
1237662307260498929,QSO
1237666245765103860,QSO
1237668670790434944,QSO
1237665024367657151,QSO
1237680242529272276,QSO
1237656906345087103,QSO
1237665128546369542,QSO
1237661355937431776,QSO
1237657401336856818,QSO
1237657606426395078,QSO
1237662300823421958,QSO
1237648720146268637,QSO
1237678791887356270,QSO
1237657070089011695,QSO
1237648721746199451,QSO
1237663232843449097,QSO
1237679006093214099,QSO
1237658200739873087,QSO
1237664854713303280,QSO
1237667782316458105,QSO
1237662301355049209,QSO
1237662663221117171,QSO
1237658918529466952,QSO
1237662499473130205,QSO
1237680100778639670,QSO
1237661464912265568,QSO
1237655465929146742,QSO
1237667912742207671,QSO
1237665099005100362,QSO
1237661463836885428,QSO
1237654949982306330,QSO
1237662500539072666,QSO
1237665329862476012,QSO
1237661966895022120,QSO
1237662662668910838,QSO
1237651194568638747,QSO
1237651271885652581,QSO
1237657628977987910,QSO
1237678540626854409,QSO
1237665128009498744,QSO
1237666407918076639,QSO
1237661070336393402,QSO
1237680500746748986,QSO
1237678619557953851,QSO
1237661151920718043,QSO
1237680297817932186,QSO
1237666245222006848,QSO
1237651250430542160,QSO
1237666215147536808,QSO
1237662307803595166,QSO
1237660634916651152,QSO
1237669518509933010,QSO
1237667912740897112,QSO
1237664292086153526,QSO
1237678890137157862,QSO
1237664667901231255,QSO
1237679457612005569,QSO
1237679324473000199,QSO
1237662226205507750,QSO
1237680296733311206,QSO
1237667447270277365,QSO
1237667211581784547,QSO
1237661068184519110,QSO
1237648720714859587,QSO
1237661210435453275,QSO
1237666185645785762,QSO
1237678617942622882,QSO
1237669768161264061,QSO
1237667444588544682,QSO
1237658628622188917,QSO
1237664818749440274,QSO
1237668337400807792,QSO
1237662196139884702,QSO
1237660583904411779,QSO
1237667447265165677,QSO
1237662339471245511,QSO
1237651252551090797,QSO
1237666244147020391,QSO
1237651534409695539,QSO
1237655463776158037,QSO
1237664834859368790,QSO
1237663786883940641,QSO
1237669702122012874,QSO
1237655691405230729,QSO
1237678905719128489,QSO
1237665566618092438,QSO
1237680073933128296,QSO
1237655108919361806,QSO
1237678855768704211,QSO
1237661465448546448,QSO
1237661085350298281,QSO
1237663784747860361,QSO
1237680309626208983,QSO
1237678619042316393,QSO
1237662473693561366,QSO
1237680305865753378,QSO
1237678580906394000,QSO
1237667549808558127,QSO
1237662303522193711,QSO
1237680507187692272,QSO
1237661851455324429,QSO
1237653612645515846,QSO
1237668298201891311,QSO
1237663916271010475,QSO
1237662499468673207,QSO
1237659119322136825,QSO
1237663783658193063,QSO
1237671260122448980,QSO
1237665026517172449,QSO
1237667323258929615,QSO
1237657630603018557,QSO
1237667735030727318,QSO
1237680474442105357,QSO
1237662266468336161,QSO
1237651250435785026,QSO
1237668496318070896,QSO
1237657857146945682,QSO
1237661065491776107,QSO
1237680474445382227,QSO
1237669517439992040,QSO
1237669766013845629,QSO
1237678584649941467,QSO
1237651250430541998,QSO
1237678622235164883,QSO
1237651735780983286,QSO
1237661356461457544,QSO
1237661850382631133,QSO
1237665533330784440,QSO
1237657591932321883,QSO
1237673807579448094,QSO
1237666214074057134,QSO
1237679005020127705,QSO
1237665128004845614,QSO
1237667429552095702,QSO
1237667782828884187,QSO
1237661382241616321,QSO
1237654391100997965,QSO
1237664818748588159,QSO
1237680332178522677,QSO
1237678777922946586,QSO
1237660963474047294,QSO
1237658203424489822,QSO
1237662195061489840,QSO
1237659329235845433,QSO
1237663457779123669,QSO
1237657630600987298,QSO
1237662307804971609,QSO
1237669768161067244,QSO
1237664667369210072,QSO
1237655501883638459,QSO
1237667542824452390,QSO
1237666408458944773,QSO
1237678919671152932,QSO
1237650371012920244,QSO
1237650796753584568,QSO
1237656494041268594,QSO
1237665441529987128,QSO
1237653618008785010,QSO
1237662640656810533,QSO
1237680245201502396,QSO
1237668352966067133,QSO
1237659119334588605,QSO
1237657242968981715,QSO
1237662498393686311,QSO
1237667782308003979,QSO
1237665583254733388,QSO
1237680529736925601,QSO
1237662531136848095,QSO
1237651715872915458,QSO
1237680099702670155,QSO
1237662200425808267,QSO
1237666275275637239,QSO
1237664817679237701,QSO
1237660635454177712,QSO
1237658423555326268,QSO
1237661383841939950,QSO
1237678601850978586,QSO
1237680285457711534,QSO
1237662340554031176,QSO
1237661851458076874,QSO
1237657629515120978,QSO
1237667736653987885,QSO
1237665532253897010,QSO
1237667143400620450,QSO
1237665428091437096,QSO
1237664339323912468,QSO
1237680333240729841,QSO
1237661852002943248,QSO
1237654604260770369,QSO
1237663479793517373,QSO
1237663479796924865,QSO
1237657591931273682,QSO
1237678624377208973,QSO
1237668331488608584,QSO
1237653614255210986,QSO
1237665567690064959,QSO
1237651495223427483,QSO
1237654390566158857,QSO
1237657611265835011,QSO
1237665532788605187,QSO
1237664289394918105,QSO
1237658493333405943,QSO
1237667255618699602,QSO
1237671941408293530,QSO
1237654881803239449,QSO
1237662664282734908,QSO
1237655373035929975,QSO
1237664871364821228,QSO
1237662636369117264,QSO
1237656239008842521,QSO
1237679006629822879,QSO
1237680122246595260,QSO
1237664293683331252,QSO
1237658802574393350,QSO
1237665429168783708,QSO
1237664668963242315,QSO
1237679455993135754,QSO
1237668272447225998,QSO
1237658303277760696,QSO
1237678622236410445,QSO
1237665179524399371,QSO
1237660344470602284,QSO
1237662225142055109,QSO
1237665355082826186,QSO
1237657586562433355,QSO
1237657857675493398,QSO
1237669517439271641,QSO
1237663530261807385,QSO
1237659119873098155,QSO
1237657771242356795,QSO
1237678919131463741,QSO
1237665129070395647,QSO
1237680503428875520,QSO
1237661418745430259,QSO
1237655370356490571,QSO
1237679461363548450,QSO
1237680509869490460,QSO
1237657873258119330,QSO
1237668352965149462,QSO
1237678832684236947,QSO
1237657612874350829,QSO
1237666183496335446,QSO
1237662225140613277,QSO
1237673706650796616,QSO
1237657773930512920,QSO
1237671125369291267,QSO
1237665584866198078,QSO
1237665531716960346,QSO
1237661417142354191,QSO
1237657192515502647,QSO
1237666338115813690,QSO
1237666407381533894,QSO
1237663204919345513,QSO
1237660635996094687,QSO
1237665128527822946,QSO
1237665129074393327,QSO
1237665532790374590,QSO
1237678433251819726,QSO
1237658424081777013,QSO
1237656906344890792,QSO
1237660765913415958,QSO
1237679542435643843,QSO
1237655128759730457,QSO
1237663916806898160,QSO
1237679542438330653,QSO
1237680332707399265,QSO
1237662341082513798,QSO
1237655472359146124,QSO
1237660765369926129,QSO
1237651251486261530,QSO
1237653617472372931,QSO
1237655370358849784,QSO
1237651250958499976,QSO
1237652942625636611,QSO
1237655744020021502,QSO
1237655374113210885,QSO
1237661064406827275,QSO
1237658493333536956,QSO
1237658203444084998,QSO
1237678777395446241,QSO
1237662500542415352,QSO
1237680333254230710,QSO
1237653652917518561,QSO
1237663543679190760,QSO
1237657609112519097,QSO
1237657629524426879,QSO
1237662225135567074,QSO
1237651752402354376,QSO
1237652944237035879,QSO
1237664672713736456,QSO
1237678806920855694,QSO
1237664668432138483,QSO
1237657191445954876,QSO
1237680500208436147,QSO
1237664285633741210,QSO
1237663784214201390,QSO
1237678623303270530,QSO
1237659325481746885,QSO
1237680503964566758,QSO
1237665102217937532,QSO
1237679459755753600,QSO
1237680298346152451,QSO
1237656568119427294,QSO
1237678662506053725,QSO
1237680100777197759,QSO
1237678857936175392,QSO
1237655470207729703,QSO
1237680265073459396,QSO
1237661361843208541,QSO
1237678621698556447,QSO
1237661463841669445,QSO
1237674479197749946,QSO
1237658492815803139,QSO
1237661871868739810,QSO
1237665016310595698,QSO
1237665102752449155,QSO
1237667782825869617,QSO
1237680474974258251,QSO
1237680297281388770,QSO
1237658201813090682,QSO
1237668366921498846,QSO
1237654652571943160,QSO
1237661852532474820,QSO
1237667111190855896,QSO
1237655126078718186,QSO
1237662199359865614,QSO
1237662662671991118,QSO
1237662262718562945,QSO
1237659119860187780,QSO
1237656568118247907,QSO
1237667551416287525,QSO
1237655107823141283,QSO
1237658492820259010,QSO
1237678598078857816,QSO
1237680328952447616,QSO
1237668354575500014,QSO
1237678660359160097,QSO
1237662223536160964,QSO
1237678894427603453,QSO
1237680328952054531,QSO
1237660344469618981,QSO
1237679323920793644,QSO
1237651251515884064,QSO
1237657354088874303,QSO
1237664818754814268,QSO
1237668270828945791,QSO
1237655691937973301,QSO
1237659327106122321,QSO
1237665230524973454,QSO
1237663783677788237,QSO
1237657630598168857,QSO
1237667293180200193,QSO
1237662302434492870,QSO
1237662306187608082,QSO
1237654953741648885,QSO
1237679324460548591,QSO
1237651274046701664,QSO
1237665016312037606,QSO
1237657401340395838,QSO
1237680332177605061,QSO
1237657608572174380,QSO
1237661360764289367,QSO
1237667112793538711,QSO
1237663204919083399,QSO
1237660774494044611,QSO
1237678598090916427,QSO
1237667485918232890,QSO
1237649962459332714,QSO
1237680241993777355,QSO
1237658205042835537,QSO
1237665442049425485,QSO
1237665442049949769,QSO
1237651736298324507,QSO
1237651754023518392,QSO
1237680530819711540,QSO
1237678598616515155,QSO
1237678598086328509,QSO
1237658917458805003,QSO
1237667430103908615,QSO
1237679435596431726,QSO
1237679254134718950,QSO
1237655107297149158,QSO
1237664836461527889,QSO
1237666432576455673,QSO
1237652901295554803,QSO
1237679254663856748,QSO
1237649920578486529,QSO
1237678824637989112,QSO
1237663787963449439,QSO
1237658300608807063,QSO
1237657589780906535,QSO
1237665128536473777,QSO
1237657590319677674,QSO
1237657070090715694,QSO
1237657220411949359,QSO
1237657630040916383,QSO
1237664878336540718,QSO
1237679998239899944,QSO
1237666309095621020,QSO
1237657770710794448,QSO
1237664294755106936,QSO
1237678437014962719,QSO
1237660763759116800,QSO
1237667443510476975,QSO
1237666273665876551,QSO
1237658492274934008,QSO
1237655374113276890,QSO
1237657591385882834,QSO
1237665567679840348,QSO
1237661063872315835,QSO
1237656242776834264,QSO
1237661872406921439,QSO
1237665178987528803,QSO
1237659153678926363,QSO
1237661949715742984,QSO
1237665025439826074,QSO
1237669517977846213,QSO
1237678777932055077,QSO
1237659154216517968,QSO
1237668312165974466,QSO
1237655495441907747,QSO
1237657855532990626,QSO
1237657220412736178,QSO
1237678620117172933,QSO
1237663543150838130,QSO
1237648720172875854,QSO
1237662474763239790,QSO
1237654601556885730,QSO
1237657590855041190,QSO
1237662697568403571,QSO
1237680528672030817,QSO
1237655368751972560,QSO
1237668310015082739,QSO
1237655108905206006,QSO
1237663547434467699,QSO
1237680444370716159,QSO
1237651190824763712,QSO
1237680284387967548,QSO
1237680311233806830,QSO
1237654602091987135,QSO
1237663918415479192,QSO
1237661849860898968,QSO
1237651753458991359,QSO
1237667106891891327,QSO
1237651250435064121,QSO
1237661871342354956,QSO
1237667113334145219,QSO
1237665025982857428,QSO
1237678857933291676,QSO
1237662196133724253,QSO
1237651249883513102,QSO
1237665428110049885,QSO
1237678857932898603,QSO
1237661873488003289,QSO
1237661360761274678,QSO
1237651191886512719,QSO
1237678623307530862,QSO
1237678777935528297,QSO
1237658611979386910,QSO
1237665532244525185,QSO
1237678918586859958,QSO
1237662529530036539,QSO
1237661851998093563,QSO
1237663531332403584,QSO
1237669681185030386,QSO
1237657630587224524,QSO
1237657628967502571,QSO
1237678791885062765,QSO
1237651251517718614,QSO
1237658916924686581,QSO
1237661387620548949,QSO
1237657594069779501,QSO
1237659324420719295,QSO
1237665227839504618,QSO
1237678434867609895,QSO
1237661851466530867,QSO
1237668350287217106,QSO
1237679542429614428,QSO
1237654604254806350,QSO
1237660936092254472,QSO
1237667736112464007,QSO
1237678907320303860,QSO
1237662500546216463,QSO
1237657117869539812,QSO
1237680483026862183,QSO
1237667551955190273,QSO
1237667914876452874,QSO
1237657774473347509,QSO
1237658312406336146,QSO
