domain_id,labels
4l7mA00,"5,0,10,5,10,15,3,11,11,12,7,15,8,16,3,9,14,3,9,17,9,15,18,13,7,9,2,0,17,15,9,0,9,3,2,8,14,0,9,4,9,7,9,3,9,0,5,3,2,2,3,16,16,14,9,14,0,4,17,0,9,5,3,7,9,8,14,0,2,15,2,9,14,10,10,17,9,3,14,6,9,2,17,4,7,11,0,9,15,13,3,11,3,8,17,16,7,8,0,9,14,0,9,5,19,9,17,8,2,17,12,10,5,15,8,16,4,9,8,0,0,8,16,9,17,15,9,9,3,15,12,2,2,10,10,14,7,3,16,7,2,17,9,15,8,9,13,12,9,3,2,15,8,9,17,14,16,19,7,11,3,9,17,17,15,12,2,9,19,16,8,17,0,5,4,1,9,4,9,11,10,9,11,15,15,0,2,15,5,6,9,16,9,7,9,2,3,7,12,15,9,9,13,11,2,11,3,4,7,17,3,9,0,9,2,17,9,3,8,0,9,15,4,12,9,9,3,11,17,8,7,3,9,9,8,7,15,14,7,17,2,5,9,17,19,14,3,5,0,12,7,7,14,9,8,0,8,8,17,15,2"
4do4A01,"9,2,11,5,9,9,13,16,12,12,10,5,18,9,0,18,3,14,4,14,1,11,7,11,1,2,3,2,12,8,11,1,7,15,3,13,9,4,10,3,10,0,2,14,10,0,13,2,5,18,14,2,10,5,19,16,19,9,11,7,2,2,1,18,7,5,5,14,2,0,15,5,14,9,10,12,2,12,8,14,4,12,6,5,7,12,4,9,0,2,19,17,6,15,9,5,9,8,9,5,7,19,0,2,10,5,11,4,16,1,10,5,19,12,5,16,16,9,2,8,17,17,13,2,0,13,16,4,0,3,18,8,17,2,10,9,8,9,2,5,1,4,15,16,12,3,3,14,0,13,5,19,12,8,10,0,0,0,9,11,0,16,5,14,12,7,0,4,15,1,15,18,12,0,19,3,5,5,9,12,12,14,17,13,19,15,9,9,0,2,7,1,11,9,18,14,11,19,2,2,7,13,2,15,18,18,15,17,9,15,7,9,11,18,4,17,3,6,13,2,7,9,13,12,17,0,5,12,5,6,18,11,2,12,2,10,9,9,7,5,11,4,5,9,15,9,3,13,15,14,0,13,10,0,9,18,16,17,9,0,0,12,9,9,10,15,16,2,9,14,16,7,15,0,13,11,10,2,7,9,13,11,12,9,10,7,8,7,11,13"
3mpxA02,"13,5,2,9,9,13,12,5,14,3,4,9,8,3,5,16,9,10,8,17,16,5,8,11,14,14,12,14,6,9,4,9,10,11,2,17,9,9,19,16,19,12,13,8,2,5,8,19,14,9,8,11,16,9,0,17,0,11,10,8,17,15,14,12,17,10,3,8,17,12,19,0,9,8,7,3,16,15,3,15,1,9,10,9,15,0,15,15,1,0,3,14,2,3,18,19,5"
4nzrM03,"4,16,6,7,2,9,16,13,17,16,9,13,11,15,2,11,15,0,7,2,0,11,8,9,8,13,0,17,5,2,7,19,11,19,14,14,4,3,14,13,4,13,5,19,4,0,5,5,19,7,2,8,19,9,17,8,11,17,11,16,11,8,2,15,2,2,2,9,17,19,14,15,9,8,3,9,11,9,6,9,3,3,0,19,14,3,5,2,11,16,19,19,14,17,11,3,11,19,19,12,5,0,15,7,19,3,11,3,14,0,15,14,2,15,3,4,13,11,3,7,9,8,14"
1w97L01,"10,3,5,15,17,15,3,4,9,16,17,14,9,15,15,13,8,3,0,2,7,12,18,9,17,18,15,0,3,13,13,3,17,7,0,15,5,13,17,0,5,18,3,0,9,6,3,7,3,15,19,0,2,13,14,15,17,17,17,9,9,0,0,15,2,9,7,9,16,15,17,3,7,12,12,5,0,15,14,13,9,3,11,10,9,12,19,9,9,3,2,3,7,0,13,2,17,3,2,17,6,4,1,17,9,15,8,5,14,3,16,0,2,17,17,5,17,2,14,9,18,9,14,0,1,9,2,6,9,8,0,1,5,4,2,17,8,14,17,9,12,2,17,9,0,9,17,10,13,9,9,16,13,3"
2ky6A00,"5,3,4,5,13,13,15,17,15,11,8,9,9,0,18,15,5,17,9,3,18,13,3,8,12,8,12,0,15,17,2,0,11,16,8,9,16,14,15,9,12,1,13,17,19,17,11,6,5,3,11,9,8,16,3,13,18,12,13,8,9,7,10,13,9,7,12,13,13,9,9,16,16,9,5,12,9,4,14,11,15,14,10,17,13,4,6,4,16,11,8,2,9,3,15,9,8,5,9,19,14,7,10,5,11,5,4,0,5,1,17,6,4,12,6,16,0,12,1,3,17,14,17,9,10,9,9,19,15,15,8,8,8,7,4,10,5,9,7,12,19,2,13,15,5,4,17,11,5,7,14,13,17,7,16,11,6,8,13,17,13,13,13,8,9,3"
1a0hA01,"15,12,9,9,3,16,1,17,12,2,14,5,14,3,19,14,5,14,9,0,17,16,16,6,5,15,14,1,9,0,18,15,15,3,13,0,8,0,9,15,8,2,13,2,4,11,12,0,17,12,9,0,3,11,4,1,14,11,12,2,5,2,3,3,5,0,18,1,19,17,0,2,13,12,5,2,4,3,19,1,2,9,11,19,1,3,3,12,17"
3hiuD00,"5,13,15,14,3,14,9,17,8,18,9,13,2,0,19,0,10,3,8,3,0,3,16,10,10,0,0,10,0,15,14,7,3,6,19,12,3,9,8,14,14,7,3,13,6,17,3,3,16,13,13,13,15,0,5,17,13,14,1,9,3,9,9,11,5,15,7,12,16,0,8,5,10,9,15,15,17,9,0,15,10,6,0,0,5,11,15,10,10,16,2,3,17,16,8,5,17,5,7,15,19,0,4,3,6,9,3,7,0,15,19,14,0,9,17,17,0,0,14,15,0,5,3,13,3,17,0,13,7,1,3,2,7,9,13,13,3,7,3,10,0,3,18,9,7,3,6,13,3,0,7,17"
4rz2B00,"15,12,14,16,7,0,17,16,15,5,8,5,5,17,5,8,15,11,17,15,9,11,4,15,9,15,9,15,8,9,5,4,14,17,9,9,9,2,10,2,7,5,10,5,11,7,2,7,9,9,5,3,15,15,15,9,0,9,0,2,18,4,15,0,14,9,12,9,15,3,9,17,8,15,5,12,3,6,9,15,19,7,0,5,5,16,5,0,0,13,18,13,5,9,2,16,0,15,7,2,14,4,9,16,3,9,13,0,17,0,15,13,19,2,19,9,7,4,2,10,5,0,5,0,15,5,3,14,9,19,4,9,8,15,17,2,2,17,4,17,17,16,16,12,3,12,16,0,10,16,2,0,19,0,10,10,8,19,10,6,0,0,5,15,3,0,12,4,15,17,7,17,11,14,0,5,8,3,14,3,5,19,3,17,4,3,14,9,8,6,17,16,5,14,4,9,11,8,2,7,0,9,9,5,7,7,12,3,2,14,16,17,0,14,0,17,17,15,13,16,12,4,17,9,9,2,12,0,0,8,0,15,8,0,17,14,13,10,0,4,14,19,0,12,13,14,3,3,5,16,3,14,0,15,14,4"
2cpfA00,"5,15,15,5,15,15,5,9,4,7,8,11,9,11,4,15,16,16,3,3,16,9,8,5,17,4,15,8,17,5,0,7,8,15,1,16,7,15,8,8,8,11,8,0,5,17,9,9,15,10,5,4,5,4,17,3,19,8,8,12,3,13,0,13,8,0,9,8,13,9,13,5,6,16,17,2,5,6,8,9,3,17,14,7,15,3,14,0,16,8,12,0,15,5,12,15,15,5"
1t3uA02,"7,5,0,2,14,17,0,17,10,0,0,9,11,7,16,6,2,9,9,6,14,8,3,14,9,2,13,3,15,15,15,16,14,3,14,17,14,3,9,9,2,14,17,2,14,0,9,0,11"
4u7bA02,"3,2,0,3,9,13,0,9,9,2,3,2,2,0,13,16,13,8,13,9,0,3,13,9,3,17,15,13,13,0,17,15,11,14,9,14,3,10,5"
2muoA00,"10,9,8,1,19,16,1,8,3,12,10,16,15,0,15,1,14,16,7,16,14,1,8,12,3,2,16,0,1,10,16,16,9,17,16,17,3,0,3,19,12,4,11,13,15,12,17,17,16,14,15,1,15,15,15,1,17,0,16,2,12,2,15,7,5,0,0,6,9,7,4,1,1,4,14,2,9,1,11,15,3,9"
3ihlB00,"10,8,19,7,9,17,16,5,5,17,7,15,5,7,5,8,5,7,7,0,15,15,7,5,16,7,9,8,15,1,5,9,14,17,16,0,7,8,7,2,12,19,7,11,7,2,0,5,16,4,15,12,19,3,6,5,3,17,4,17,9,11,2,5,5,3,17,13,17,17,12,6,7,16,2,0,17,13,3,18,17,10,11,13,0,8,17,12,17,2,5,11,8,3,3,12,13,7,1,17,7,3,9,5,5,16,7,5,2,7,3,5,10,12,4,17,3,0,4,14,13,4,13,4,8,0,8,14,3,11,4,1,11,7,6,17,15,9,17,12,13,9,15,0,16,5,3,13,8,16,8,12,16,13,11,15,17,14,0,9,14,5,9,5,9,15,12,2,9,7,17,1,14,15,15,16,12,7,3,10,0,17,8,3,8,7,15,10,4,1,6,17,11,12,3,13,17,7,1,7,6,2,17,15,15,16,19,14,17,12,17,9,9,3,3,13,15,7,17,8,19,4,8,3,14,9,6,9,12"
1xdyG00,"9,3,4,15,8,12,0,0,18,13,11,11,9,12,9,16,12,0,2,8,17,15,5,19,11,11,4,19,3,4,5,9,2,8,0,2,12,0,0,11,0,5,15,9,8,16,2,12,18,16,9,8,7,15,5,3,17,0,8,12,9,16,9,2,6,2,2,9,16,14,14,4,12,9,3,3,14,7,19,14,10,14,1,17,3,0,18,15,10,17,17,12,18,7,5,4,12,9,6,8,9,9,0,9,0,3,12,16,15,11,0,8,19,17,0,4,3,16,7,19,0,12,3,13,10,12,5,13,13,2,14,4,7,5,5,5,9,8,19,12,19,17,3,5,9,14,9,2,3,0,10,6,12,9,16,9,10,16,17,5,17,19,5,8,0,9,12,12,13,11,5,0,12,17,14,9,7,17,12,18,8,19,5,4,8,5,7,8,15,7,17,15,7,8,9,16,14,3,14,12,12,16,16,18,11,9,0,0,12,2,3,19,5,4,19,0,11,17,11,12,19,17,2,6,12,14,18,15,13,0,16,3,14,4,7,5,15,5,5,7,9,2,17,13,14,13,12,16,9,9,4,11,5,19,0,2,13,17,0,15,9"
7qefA01,"14,4,17,4,14,11,17,17,2,17,14,0,3,5,17,3,1,16,5,16,5,16,12,17,17,15,12,0,3,0,0,16,4,16,11,0,17,13,3,10,15,3,0,16,14,9,5,7,12,15,9,4,8,15,11,0,14,11,6,7,2,12,2,0,14,17,5,7,11,3,0,0,5,0,4,15,0,4,12,8,3,0,5,7,0,0,0,0,9,5,3,13,0,14,14,16,5,3,0,16,16,5,2,10,15,17,17,0,2,4,0,2,17,10,5,3,3,18,0,15,7,5,9,14,5,10,19,5,19,10,0,2,9,15,16,3,12,14,18,19,14,16,6,3,16,4,16,3,2,0,19,9,0,0,3,7,10,3,16,9,17,13,16,9,13,5,3,3,9,16,2,11,5,9,0,9,15,12,13,16,14,17,0,9,16,9,8,6,4,12,5,5,5,12,13,3,9,5,9,2,12,6,19,0,4,5,8,0,13,17,19,12,0,5,14,4,3,3,6,4,9,12,4,13,0,0,7,2,0,5,17,15,15,7,10,12,19,19,5,17,12,17,2,17,12,17,17,5,5,3,12,5,3,16,19,12,6,16,5,4,0,4,15,2,15,7,17,11,5,9,9,14,2,13,9,5,4,16,5,19,17,11,15,0,16,5,7,7,11,2,14,0,18,5,9,3,5,11,16,17,12,3,14,17,0,0,0,7,11,5,5,16,2,16,9,15,5,4,15,2,17,15,17,7,16,2,9,19,3,0,2,9,7,15,3,3,14,7,2,9,0,0,3,14,9,9,3,12,9,4,2,10,5,9,4,3,11,12,19,17,2,12,2"
3ojoB02,"7,11,17,9,2,17,7,3,10,0,11,8,6,12,14,17,11,7,6,13,12,5,12,5,17,5,5,6,1,9,0,17,2,12,19,4,7,7,0,8,2,12,3,11,0,8,9,7,13,16,5,14,3,7,11,11,15,10,12,0,19,17,17,2,16,16,8,13,7,7,8,0,9,15,5,11,8,17,16,17,4,5,9,16,19,8,5,2,17,2,2,7,14,3,15,12,0,4,2,7,19,3,9,9,11,13,3,12,2,7,3,17,1,0,19,2,12,6,17,3,9,2,4,17,3,6,2,10,15,6,0,17,8,2,0,15,9,17,9,7,9,15,2,6,15,3,4,8,11,9,15,2,15,6,4,2,8,10,8,6,8,17,7,4,2,16,8,11,17,17,8,15,15,4,3,2,17,9,19,19,11,19,5,11,7,4,11,4,7"
2kzxA00,"10,8,2,5,16,19,19,0,3,0,2,2,4,2,3,15,5,18,8,2,16,17,16,7,3,17,8,11,5,8,7,17,15,17,2,18,11,0,7,11,8,2,5,5,2,2,8,2,16,9,15,14,11,5,5,19,8,10,17,3,19,5,5,0,13,0,3,18,6,3,13,0,3,8,17,3,0,19,9,17,3,8,13,2,12,16,2,7,8,19,8,2,11,2,5,6,16,2,0,7,15,5,0,16,7,8,17,8,8,4,4,2,9,0,13,8,0,9,8,2,0,3,8,9,3,6,6,6,6,6,6"
2ymuA02,"5,6,15,15,15,17,18,5,17,0,4,15,12,2,5,13,16,7,0,15,0,15,2,2,8,16,17,8,9,18,11,14,11,5,13,6,9,13,16,9,16,5,6,15,15,15,17,18,5,17,0,4,15,12,2,5,13,16,7,0,15,0,15,2,2,8,16,17,8,9,18,11,14,11,5,13,9,9,13,16,9,16,5,6,15,15,15,17,14,5,17,0,4,15,12,2,5,13,16,7,0,15,0,15,2,2,8,16,17,8,9,18,11,14,11,5,13,9,9,13,16,9,16,5,6,15,15,15,17,18,5,17,0,4,15,12,2,2,13,16,7,0,15,0,15,2,2,8,16,17,8,9,18,11,14,11,5,13,9,9,13,16,9,16,5,6,15,15,15,17,14,5,17,0,4,15,12,2,5,13,16,7,0,15,0,15,2,2,8,16,17,8,9,18,11,14,11,5,13,9,9,13,16,9,16,5,6,15,15,15,17,14,5,17,0,4,15,12,2,5,13,16,7,0,15,0,15,2,2,8,16,17,8,9,18,11,14,11,5,13,9,9,13,16,9,16,5,6,15,15,15,17,18,5,17,0,4,15,12,2,5,13,16,7,0,15,0,15,15,2,8,16,17,8,9,18,11"
2lrsA00,"11,2,7,1,9,14,8,11,18,12,10,12,15,19,14,1,17,8,3,5,5,12,0,6,0,8,14,4,16,4,5,17,14,17,11,16,15,2,14,5,18,16,2,3,1,7,5,3,12,10,12,15,17,8,8,0,8,2,15,0,0,17,9,9,9,3,9,9,11,8,16"
4mxwD00,"9,12,0,0,6,9,7,5,0,12,9,8,5,13,5,9,5,18,3,16,16,8,3,13,0,4,9,16,15,5,16,13,4,15,2,0,3,5,9,0,9,12,13,2,5,9,19,19,9,19,1,9,17,5,19,14,5,14,0,12,12,5,5,5,2,12,13,5,14,15,17,16,9,14,15,15,9,19,14,0,5,5,0,19,5,12,5,16,12,3,9,9,9,3,5,0,3,16,17,16,12,17,9,2,12,0,14,14,13,5,19,5,12,9,18,19,16,15,17,5,4,5,5,9,17,13,9,14,14,5,3,14,17,19,17"
2akkA00,"10,15,7,3,17,14,2,1,11,5,0,9,9,0,2,5,2,11,17,15,9,7,8,2,9,8,9,8,5,15,15,16,17,9,8,14,5,16,10,7,14,5,7,14,9,16,2,15,3,2,3,7,3,5,14,16,2,8,7,8,5,9,17,9,14,16,3,4,9,8,8,0,5,15"
4fkeA01,"2,13,15,8,12,18,11,14,19,14,9,12,16,16,9,9,12,2,15,19,11,17,16,9,14,12,19,9,16,12,11,0,2,5,9,19,7,4,8,5,8,15,7,17,14,4,9,1,13,3,12,16,2,17,7,7,7,6,15,8,8,9,11,19,16,16,13,5,6,10,17,17,9,14,5,17,5,2,15,13,17,12,3,7,2,14,16,3,9,17,3,9,16,3,19,9,17,17,6,9,8,5,15,9,13,12,5,6,10,19,3,10,3,15,3,4,13,5,3,9,0,2,2,9,0,5,4,19,14,15,3,19,10,3,5,11,17,8,8,17,9,0,16,16,13,10,13,15,16,2,0,14,8,15,4,12,1,4,2,3,12,0,10,8,0,16,4,11,7,16,9,7,6,12,11,11,9,16,0,9,15,11,10,12,12,8,5,15,15,16,12,9,0,3,2,12,11,18,15,17,16,3,4,3,16,16,12,17,10,15,16,19,9,9,0,19,7,17,15,3"
3h20A02,"6,5,9,17,9,17,2,2,9,15,3,4,2,9,2,2,10,8,0,3,5,14,3,12,0,9,17,17,3,16,15,12,8,11,19,13,0,18,17,8,17,0,2,0,0,5,5,3,9,14,5,13,7,0,14,16,9,0,15,3,19,2,0,2,12,0,15,0,2,15,14,6,19,5,14,9,0,5,4,16,11,14,8,2,8,6,16,16,14,0,5,19,13,12,18,17,9,9,14,3,15,8,5"
3lo3A00,"15,11,0,16,0,19,7,7,17,5,9,16,12,8,2,0,3,8,9,13,13,19,5,0,14,17,0,15,16,9,0,8,19,15,5,3,17,9,17,8,5,15,17,3,13,9,6,5,8,4,3,6,8,0,13,17,7,9,3,4,12,15,14,3,2,0,19,11,18,19,6,15,3,3,19,13,0,9,7,15,16,14,2,9,5,10,2,15,13,4,13,9,7,5"
3f7pD01,"5,15,6,2,9,5,0,12,13,11,12,11,0,8,0,0,5,15,14,8,7,6,4,11,18,9,12,12,15,5,8,12,10,5,19,14,17,8,19,18,7,13,5,2,15,3,15,3,0,6,9,9,2,15,8,17,12,15,17,3,9,16,11,9,19,12,19,1,2,19,3,10,8,17,1,0,19,5,0,13,5,3,5,12,19,15,15,9,17,15,1"
1tf5A04,"19,2,2,17,9,14,13,13,14,3,17,7,19,8,13,14,4,3,17,7,2,15,3,11,9,14,3,7,17,3,11,10,7,8,15,15,9,3,14,0,7,0,0,19,16,12,14,3,3,9,12,3,3,18,8,9,2,5,9,17,2,9,7,11,16,16,19,9,2,3,5,0,9,3,8,15,2,7,4,5,8,3,12,2,3,10,9,3,9,7,10,2,14,7,7,16,8,19,11,3,8,3,3,13,4,5,8,3,13,10,14,3,4,3,8,17,7,17,9,14,0,17,2,15,8,18,10,2,6,7,2,0,10,2,13,9,14,13,5,7,6,9,14,0,19,0,13,16,11,12,9,14,3,19,13,10,3,5,4,0,10,4,3,6,10,7,3,15,7,3,2,3,17,0,8,4,17,10,8,0,3,7"
2pa8D01,"10,15,7,11,9,9,6,8,2,2,16,14,7,2,9,17,4,3,5,19,12,9,3,4,17,11,0,7,14,14,0,15,10,9,19,17,12,7,12,17,15,9,15,17,17,14,19,2,8,19,7,9,3,7,3,15,17,5,15,9,8,12,3,14,7,9,9,3,0,5,8,15,7,7,14,8,7,3,3,9,3,8,8,9,17,3,17,17"
1l9nA03,"15,7,7,5,8,9,8,17,0,5,10,9,0,17,5,8,3,17,11,9,17,9,9,9,8,11,9,15,14,2,16,8,16,17,16,17,11,10,16,0,18,16,7,7,19,11,5,16,9,17,6,3,17,18,8,2,15,0,16,10,15,9,2,12,3,3,3,0,3,6,12,7,8,7,15,19,0,13,19,3,14,19,9,8,15,2,11,10,7,14,7,16,0,17,1,8,17,12,2,3,15,3,17,17,17,3,14,2,7,7,9,2,11,12"
1sefA02,"13,11,0,17,12,5,4,3,11,17,2,7,15,7,9,5,15,12,8,9,5,0,16,4,17,2,19,7,0,16,4,6,8,11,5,13,13,16,16,5,4,5,5,2,5,7,13,16,9,17,19,17,7,2,5,14,9,14,17,15,2,5,13,3,16,6,3,9,3,0,5,5,19,0,19,4,16,12,3,10,8,10,19,9,0,11,0,13,3,0,2,16,3,17,4,9,19,8,8,14,19,13,12,9,0,5,6,13,12,19,8,17,17,5,15,7,6,2,13"
2ph7A01,"5,10,2,17,3,7,17,3,3,9,15,8,10,9,0,5,14,8,0,17,16,3,3,3,7,14,14,8,0,7,14,1,0,9,8,7,10,5,0,14,9,17,5,7,2,0,3,9,7,3,2,17,16,1,15,9,7,2,1,12,7,16,9,8,15,9,6,4,15,3,8,17,8,7,5,2,17,9,4,19,6,12,6,17,7,8,12,3,8,3,2,4,3,13,0,19,4,3,19,8,13,15,8,8,4,9,2,0,4,2,7,10,14,3,17,16,2,14,4,4,3,5,19,3"
3nftA00,"0,10,16,2,2,2,9,14,0,0,5,17,2,14,14,17,12,3,13,8,9,5,0,0,7,2,3,4,0,15,9,14,9,12,2,14,7,2,5,14,4,17,2,5,14,14,0,11,9,16,17,4,2,2,0,14,17,0,17,14,5,6,0,14,0,13,14,11,9,9,3,14,9,3,16,3,9,9,5,5,16,9,2,16,0,5,2,3,5,5,7,13,12,2,12,7,9,13,5,9,17,2,17,7,5,13,5,8,15,2,7,2,0,19,0,16,7,17,3,5,9,16,8,19,4,13,15,17,0,2,17,10,15,8,9,13,2,19,7,15,0,8,2,2,8,11,10,8,7,2,5,5,8,7,8,0,9,7,13,13,17,7,2,6,9,12,16,10,13,9,12,8,5,0,2,7,0,14,18,14,8,3,9,5,2,0,17,15,7,15,2,15,5,17,17,16,7,11,12,2,8,9,7,8,10,14,2,15,9,12,12,2,5,16,17,18,2,16,0,14,19,13,0,18,11,16,0,4,15,5,13,8,2,11,7,13,11,2,17,13,16,9,17,3,8,19,15,6,13,11,15,11,4,2,11,9,17,8,17,9,15,5"
3emxA00,"10,15,9,15,19,17,8,3,5,9,0,17,9,3,2,5,14,9,7,19,7,16,12,3,3,4,14,13,9,9,13,5,2,0,7,9,0,17,19,15,8,16,1,12,6,1,6,14,2,18,12,13,9,7,13,0,15,8,3,17,2,17,12,7,17,10,4,7,18,5,15,9,7,5,3,14,3,9,15,0,0,14,9,3,10,11,8,0,5,17,3,5,16,12,16,9,17,4,19,8,3,5,14,7,17,2,8,9,17,5,0,16,12,18,15,9,8,17,3,8,0,14,3,7"
6h1bA02,"9,13,2,7,7,7,17,3,0,19,11,17,19,15,14,14,17,3,6,17,9,16,3,6,12,2,17,14,0,0,0,17,17,5,17,12,2,12,2,15,5,3,0,17,1,0,0,17,17,17,0,2,5,0,2,12,2,12,3,6,9,14,0,9,17,14,2,6,9,5,2,9,6,17,12,14,14,17,3,4,17,14,15,7,12,17,16,12,0,5,0,12,2,8,17,8,17,14,16,18,4,16"
3dcdA00,"2,19,16,7,3,11,11,10,7,8,17,17,7,15,2,6,5,0,3,7,13,15,17,8,15,0,6,16,2,3,3,4,10,18,13,0,11,12,3,7,18,5,14,6,0,12,17,9,4,12,7,17,5,14,9,8,11,2,3,19,16,19,8,5,8,16,19,6,9,5,13,6,5,4,0,14,11,0,2,4,3,17,3,11,6,16,8,3,15,7,16,4,9,9,8,2,11,3,3,16,14,8,17,19,12,4,8,4,3,4,14,17,11,19,11,9,10,11,11,9,9,3,3,11,4,15,17,17,11,8,15,2,3,16,10,7,4,5,17,5,5,6,12,5,4,11,9,12,16,2,6,5,3,11,8,3,2,4,19,4,2,10,6,12,15,17,16,14,17,14,7,12,9,8,2,0,15,9,2,18,11,11,14,15,9,0,12,16,2,15,9,7,0,9,15,2,2,9,4,8,2,2,0,9,7,19,3,9,14,5,11,2,11,8,17,15,9,14,16,2,8,11,8,4,6,17,11,17,18,16,14,2,0,12,4,17,5,7,18,15,13,19,12,8,16,2,11,19,17,1,7,3,12,18,18,5,7,0,2,14,2,2,0,2,5,2,9,3,6,8,19,5,10,11,6,9,8,12,5,8,3,4,13,0,5,4,15,10,16,19,6,15,16,16,2,3,17,8,9"
4jklA01,"15,11,0,10,9,19,12,9,9,16,8,16,14,11,16,19,2,9,5,5,7,18,11,4,8,9,5,3,6,11,12,11,3,9,9,12,15,2,3,17,10,17,7,12,16,15,4,11,2,9,10,17,15,8,3,8,14,2,19,7,5,2,4,18,19,3,8,17,7,3,17,12,8,17,15,3,2,3,3,10,17,9,14,4,5,15,17,16,6,13,0,8,7,19,17,2,5,17,9,17,5,3,6,8,5,5,4,16,12,4,3,17,9,17,12,3,1,8,19,11,11,3,8,7,8,17,15,7,1,0,11,11,17,9,2,19,16,16,9,12,17,5,11,19,15,3,7,7,13,3,2,5,15,7,8,8,8,17,14,3,11,4,2,4,4,11,19,0,5,17,6,14,12,9,8,9,10,7,14"
2lu7A00,"15,6,10,16,14,17,14,15,16,12,5,5,2,9,3,9,17,17,6,9,15,5,12,5,5,12,17,14,18,19,8,2,5,3,14,9,0,15,13,5,14,17,13,9,3,13,0,5,0,14,13,17,9,14,17,13,5,0,14,15,5,2,0,5,3,19,9,1,2,0,12,13,2,15,14,7,4,9,17,15,17,3"
5wy8B03,"16,2,8,12,12,8,9,9,19,12,10,3,15,8,9,16,7,13,3,16,13,9,5,2,15,0,11,9,16,1,14,0,4,4,5,19,15,5,2,17,15,12,9,7,19,18,10,8,5,3,8,4,7,3,2,9,2,3,11,14,17,18,3,15,2,7,14,7,9,8,3,6,9,5,3,13,3,17,15,7,15,9,7,17,2,15,17,3,3,5,2,9,5,11,19,15,1,19,17,3,11,5,11,5,14,14,6,0,15,17,9,9"
5iaiA01,"8,12,9,2,5,17,16,9,16,9,0,15,13,11,2,12,4,5,0,17,9,16,8,9,0,0,3,4,8,13,2,16,5,0,2,9,8,17,3,17,10,2,19,5,16,9,9,16,8,16,16,0,2,4,17,5,8,16,8,5,19,2,9,17,16,10,2,7,17,18,0,5,0,19,13,0,11,5,19,15,17,2,9,16,2,18,17,8,14,2,0,0,3,9,2,9,2,2,7,19,12,17,7,9,13,15,9,5,13,19,8,5,6,19,17,0,4,12,4,0,0,19,5,5,18,5,10,0,7,11,0,2,7,2,12,8,13,8,3,0,0,18,16,4,7,8,18,9,17,15,8,8,7,6,8,3,4,11,10,2,5,0,5,15,4,10,14,8,15,13,10,16,2,12,2,9,16,0,8,4,2,4,9,12,17,17,0,8,16,19,3,11"
2crmA01,"12,15,17,8,5,8,7,6,15,6,15,4,8,7,16,18,2,12,12,8,2,11,5,5,0,16,7,11,8,19,17,17,3,10,0,3,5,15,11,5,11,8,18,3,10,7,19,15,5,0,16,14,3,6,9,1,2,14,9,11,12,5,1,4,19,14,9,14,17,19,1,7,15,2,5,5,13,15,0"
3fbiA00,"10,0,15,11,2,12,5,11,3,17,15,15,9,19,12,12,12,12,12,19,17,8,4,4,16,13,15,11,9,3,8,9,12,8,19,8,3,8,8,0,0,15,0,8,13,16,0,12,11,11,15,11,5,5,15,3,3,3"
1pjaA00,"15,19,8,12,17,7,17,17,6,5,9,4,2,15,15,19,15,4,14,6,9,9,3,19,7,11,3,16,6,12,5,16,17,17,16,17,9,2,9,4,2,5,14,3,15,9,14,12,9,18,3,13,17,13,5,4,14,3,0,17,17,12,7,10,0,8,0,12,13,5,17,6,9,7,1,19,15,13,5,5,9,17,1,14,0,9,9,15,17,10,2,2,6,11,17,2,15,4,7,15,9,15,15,12,13,10,5,13,19,5,2,16,2,19,9,8,18,9,4,12,16,15,10,14,15,11,9,19,14,7,1,19,15,12,18,5,13,3,4,15,7,1,11,19,18,6,2,12,6,6,2,2,9,19,9,11,0,15,15,4,9,0,9,7,11,5,3,14,2,6,12,11,0,16,17,18,14,8,11,4,9,14,17,5,6,9,17,9,7,5,5,12,2,2,5,17,7,16,12,18,13,15,15,4,4,5,4,19,2,0,11,3,16,17,9,3,10,3,3,13,9,17,19,9,14,2,15,4,5,9,8,16,9,9,0,14,5,0,7,17,14,1,12,10,0,5,7,15,6,16,0,18,6,15,11,14,16,9,19,3,16,1,7,3,12,18,9,15"
3ty2A00,"15,11,0,10,8,8,16,0,16,12,8,9,14,9,9,9,15,11,2,2,5,17,19,0,8,5,9,0,7,9,0,8,16,9,0,2,9,5,3,17,2,17,17,0,12,2,14,11,14,15,5,0,15,11,15,9,16,9,11,0,12,9,6,7,8,11,9,3,11,5,10,7,15,17,3,5,16,12,16,2,1,17,6,9,0,7,16,5,17,9,12,3,10,12,2,10,17,17,0,5,7,11,0,5,12,11,9,5,2,2,17,18,19,15,5,16,17,0,0,0,10,3,5,14,4,9,5,9,12,0,9,0,17,15,9,5,5,3,9,4,14,19,19,3,16,0,0,8,17,17,19,13,9,7,13,14,7,3,8,2,12,9,12,12,15,16,7,9,11,7,11,17,12,2,9,12,19,3,3,9,8,5,4,3,17,16,14,9,5,16,14,6,14,0,3,12,16,7,14,13,7,2,12,14,5,6,12,7,19,18,17,5,0,0,5,12,3,13,2,15,5,12,5,16,2,4,4,0,10,11,6,6,1,17,15,7,16,12,9,14,17,2,9,16,6,19,3,0,4,2"
